src_text,tgt_text,cosine_score
"The Imbizo was preceded by the President’s visit to the nearby Vlakkeland Catalytic Human Settlement Development, which is the largest public housing development to date in the Drakenstein Local Municipality.
","Nhluvukiso lowu wu sunguleke hi 2017 loko wu hela wu ta nyika vavuyeriwa lava fikelelaka tindlu ta 2 556.
",0.53578484
"The development that commenced in 2017 will upon completion provide 2 556 houses to qualifying beneficiaries.
","Ku akiwa ka tindlu ta 942 eka Xiphemu xo Sungula swi le ku yeni emahlweni, laha 454 ti nga hela na 301 ti nga eku akiweni.
",0.67655045
"The construction of 942 houses in the First Phase is underway, with 454 completed and 301 under construction.
","Nkoka wa phurojeke leyi hi leswaku yi nyika swilangwa swo hlaya swa tindlu ku suka eka lava holaka R0 kufika R3 500 (ehansi ka ku Endla swa Kahle ro Sungula), ku ya eka Nongoloko wa Mpfuneto wa Vanhu lowu Fambelanaka na Mali eka lava holaka exikarhi ka R3,501 na R22 000 hi lembe.
",0.667694
"The importance of this project is that it caters for a variety of housing options from those with an income of R0 to R3 500 (under Breaking New Ground), to Finance Linked Individual Subsidy Programme, for those earning between R3,501 and R22 000 per annum.
","Swivandlanene haswimbirhi swa Tindlu ta Vaaki xikan’we na Swivandlanene swa Khale ka Tinhenha ta Nyimpi swa kumeka eka phurojeke leyi.
",0.64161205
"Both Social Housing opportunities as well as opportunities for Military Veterans are available in this project.
","Rendzo ra Vulanguteri ro ya eka Masipala wa Dorobankulu ra eThekwini na Masipala wa Xifundza xa uMgungundlovu hi ti 18 na ti 19 Mudyaxihi 2023.
",0.5580449
"Oversight Visit to eThekwini Metropolitan Municipality and uMgungundlovu District Municipality on 18 and 19 May 2023.
","Xandla xa Presidente Paul Mashatile u tihlanganisile na vatekaxiave va le ka dyondzo na vuleteri, vurimi, mabindzu na vumaki hi nkarhi wa rendzo ra vulanguteri ro ya eka Masipala wa Dorobankulu ra eThekwini na Masipala wa Xifundza xa uMgungundlovu tanihi xiphemu xa marendzo ya vulanguteri ya DDYin’wana ya tiphurojeke ta nkoka leti endzeriweke i ndhawu ya Phurojeke ya Xihatla ya le Ntshongweni, laha ku nga eku akiweni ka Doroba ra Manyunyu exikarhi ka Durban na Pietermaritzburg.
",0.72470105
"Deputy President Paul Mashatile engaged stakeholders in education and training, agriculture, commerce and industry during an oversight visit to the eThekwini Metropolitan Municipality and uMgungundlovu District Municipality as part of the DDM oversight visits.
","Phurojeke yi ta pfuxelela migingirko ya ikhonomi ya ndhawu leyi, leyi nyikaka kwalomu ka R15 wa tibiliyoni ta vuvekisi eka malembe lama taka ya 10 ku ya eka Swipfuno swa mati
",0.60702753
"One of the key projects visited was the Ntshongweni Catalytic Project site, where a Smart City is being constructed between Durban and Pietermaritzburg.
","Presidente Ramaphosa u endzerile Lesotho Highlands Water Project hi Ravumbirhi, 23 Mudyaxihi 2023 laha a nga nghenelela eka ntirho wo sungula ku aka wa Xiyenge xa 2 xa phurojeke.
",0.7017938
"The project will revitalise economic activity in the area, contributing about R15 billion worth of investments in the next 10 to 15 years.
","Yi sayiniweke eka malembe lama nga hundza no va yi hlwerile ku hela, ntirho lowu wu kombisa ku hatlisisiwa ka migingiriko leyi ya nkoka ya matiko mambirhi.
",0.59918094
"Water infrastructure
","Lesotho Highlands Water Project yi na nkoka eka ku tiyisisa ku hlayisiwa ka mphakelo wa mati eGauteng, Free State, Mpumalanga, North West na Northern Cape.
",0.3841812
"President Ramaphosa visited the Lesotho Highlands Water Project on Tuesday, 23 May 2023 during which he participated in the sod-turning ceremony of Phase 2 of the project.
","Vuvekisi eka switirhisiwa swa mati ku antswisa vutomi bya MaAfrika-Dzonga swi ya emahlweni hi ku averiwa ka ku tlula R14 wa mabiliyoni eka timasipala ku lulamisa ku salela endzhaku ka switirhisia swa mati, hi ku tirhisa Nyiko ya Switirhisiwankulu swa Xifundza (RBIG) na Nyiko ya Switirhisiwa swa Vukorhokeri bya Mati (WSIG).
",0.6547776
"Signed a number of years back and having faced delays, this ceremony signified the pacing up of this critical binational initiative.
","RBIG yi ta tirhisiwa eka tiphurojeke ta 130 kasi WSIG yi ta averiwa tiphurojeke to tlula 400 etikweni hinkwaro.
",0.5683676
"The Lesotho Highlands Water Project is critical in ensuring security of water supply in Gauteng, the Free State, Mpumalanga, North West and Northern Cape.
","Khabinete yi tlhela yi tsakisiwa hi leswi Ndzawulo ya Mati na Mbhasiso (DWS) yi endlaka matsahalatshala yo lwisana na vukungundzwana laha ku lava ku ringana R600 wa timiliyoni yi hakeriweke hi tikhamphani leti vuyeriweke hi ku kuma tithenda to ka ti nga tshamisekanga.
",0.6774352
"The investment in water infrastructure to uplift the lives of South Africans continues with the allocation of over R14 billion to municipalities to address water infrastructure backlogs, through the Regional Bulk Infrastructure Grant (RBIG) and the Water Services Infrastructure Grant (WSIG).
","Khabinete yi tlhele yi amukela magoza yo lawula no sivela lama vekiweke hi ndzawulo ku herisa matirhiselo ya timali yo ka ya nga ri kahle, yo pfumala mbuyelo no tlangisa mali.
",0.6402279
"The RBIG will be spent on 130 projects and the WSIG will be allocated to over 400 projects across the country.
","Sagwadi ra Vuhlayiseki bya Vaaki
",0.32227266
"Cabinet is also pleased that the Department of Water and Sanitation (DWS) is making strides in the fight against corruption with nearly R600 million repaid by companies who benefited from receiving irregular tenders.
","Afrika-Dzonga yi kumile Sagwadi ra ndhuma ra Matirhelo ya Kahle ra Nhlangano wa Vuhlayiseki bya Vaaki ra Matiko ya Tinxaka (ISSA) ra Afrika ra 2023, leri tekelaka enhlokweni vuvekisi bya mfumo eka vutomi bya vana va hina, ngopfu lava humaka eka mindyangu ya vusweti no ka yi nga sirhelelekanga.
",0.6963373
"Cabinet also noted the preventative control measures put in place by the department to eliminate irregular, fruitless and wasteful expenditure.
","Ku nghena ka Afrika-Dzonga eka sagwadi leri ra ndhuma a ku nyikiwile nhlokomhaka leyi nge: “Ku Engeteleka hi Swintsongontsongo ka ku khavhara ku sirheleriwa ka vaaki eka vana lava nga sirhelelekangiki: Mhaka ya Nyiko ya Mpfuneto wa Vana, Afrika-Dzonga”.
",0.6122371
"Social Security Award
","Ntsengo wo ringana 138 wa lava ngheneleke wu amukeriwile kusuka eka 48 wa mavandla lama nga swirho eka matiko yo tlula 30 eAfrika.
",0.2964769
"South Africa has received the prestigious International Social Security Association (ISSA) Good Practice Award in Social Security for Africa 2023, which recognises government’s investment in the lives of our children, especially those from poor and vulnerable households.
","Mpfuneto wa hina wa vaaki i wa nkoka eka nongonoloko wa mfumo wo herisa vusweti no va exivindzini xo vuyisela ndzhuti wa vanhu va ka hina.
",0.6498189
"South Africa’s entry to this prestigious award was titled: “Gradual extension of social security coverage to vulnerable children: The case of the Child Support Grant, South Africa”.
","Sisteme ya Afrika-Dzonga ya nsirhelelo wa vaaki hi yin’wana ya letikulu emisaveni, yi na vavuyeriwa vo tlula 18 wa timiliyoni..Tivhoti ta Mipimanyeto
",0.6766689
"A total of 138 entries were received from 48 member institutions in over 30 countries in Africa.
","Khabinete ya tsaka hileswi Tivhoti ta Mipimanyeto ta tindzawulo ta mfumo ti nga eku fambeni kahle.
",0.5323832
"Our social assistance is at the heart of government’s poverty alleviation programme and central to restoring the dignity of our people.
","Xedulu ya Tivhoti ta Mipimanyeto leti taka na tinhlengeletano to tivisa vahangalasi va mahungu leti ti seketelaka tivhoti:.Ravuntlhanu 26 Mudyaxihi 2023 hi 13:00, Holobye wa Mafumele ya Ntirhisano na Timhaka ta Ndhavuko (CoGTA), Manana Thembi Nkadimeng, u ta khoma nhlengelatano yo tivisa vahangalasi va mahungu hi Vhoti ya Mpimanyeto ya CoGTA leyi nga ta andlala magoza lama kongomisiweke eka ku tiyisa matirhelo ya timasipala..Hi Ravumbirhi, 30 Mudyaxihi 2023, Holobye wa Nhluvukiso wa Vaaki, Manana Lindiwe Zulu, na Holobye wa Vululami na Vukorhokeri bya Makhotso, Tatana Ronald Lamola, va ta khoma Tivhoti ta Mipimanyeto naswona vuxokoxoko bya tinhlengeletano to tivisa vahangalasi va mahungu ti ta tivisiwa hi nkarhi lowu faneleke.
",0.58872104
"South Africa’s social protection system is amongst the largest in the world, with more than 18 million beneficiaries..Budget Votes
","Vhoti ya Mpimanyeto ya Hofisi ya Presidente yi ta andlariwa hi Ravunharhu, 31 Mudyaxihi 2023 naswona nhlengeletano yo tivisa vahangalasi va mahungu hi ku humelela ka ku Cinca ka Matshamelo ya swilo na Matshalatshala ya Mitirho lama hlanganisiweke hi Operation Vulindlela yi ta khomiwa hi Ravumbirhi, 30 Mudyaxihi 20
",0.5891172
"Cabinet is pleased that Budget Votes by government departments are progressing well.
","Ku tlangela Siku ra Afrika na 20 wa Malembe ya Endlelo ro Kambisisa Tintangha ra Afrika (APRM)
",0.49595624
"The schedule of upcoming Budget Votes and supporting media briefings:.Friday 26 May 2023 at 13:00, the Minister of Cooperative Governance and Traditional Affairs (CoGTA), Ms Thembi Nkadimeng, will conduct a media briefing on the CoGTA Budget Vote which will outline measures aimed at strengthening the performance of municipalities..On Tuesday, 30 May 2023, the Minister of Social Development, Ms Lindiwe Zulu, and the Minister of Justice and Correctional Services, Mr Ronald Lamola, will hold their Budget Votes and details of their media briefings will be shared in due course.
","Khabinete na MaAfrika-Dzonga hinkwavo va joyina tikonkulu ra Afrika na misava hinkwayo ku tlangela Siku ra Afrika hi Ravumune, 25 Mudyaxihi.
",0.6842028
"The Presidency’s Budget Vote will be tabled on Wednesday, 31 May 2023 and the media briefing on Progress with Structural Reforms and the Employment Initiatives coordinated through Operation Vulindlela will be held on Tuesday, 30 May 20
","Lembe leri i lembe ra nkoka tanihileswi ri funghaka ku tlangeriwa ka vu60 ka ku sayiniwa ka chata yo sungula ya Nhlangano wa Vun’we bya Afrika, musunguri wa Nhlangano wa Afrika.
",0.60802054
"Africa Day and the African Peer Review Mechanism (APRM) 20 year anniversary
","Nhlokomhaka ya ku tlangela ka 2023 – “Ku Hatlisisa ku tirhisiwa ka Ndhawu ya Mabindzu Lama Ntshuxekeke ya Tikonkulu ra Afrika” – yi amukela matshalatshala lama endliwaka ku tirhisa ndhawu leyikulu ya mabindzu lama ntshuxekeke emisaveni hinkwayo.
",0.62067646
"Cabinet and all South Africans join the African continent and the globe in celebrating Africa Day on Thursday, 25 May.
","Ku tsundzuka N’hweti ya Afrika ka lembe leri swi fambisana na ku tlangeriwa ka APRM ka vu20, leswi xikongomelo xa swona ku nga ku sindzisa mafumele lamanene eka tikonkulu hi ku tirhisa ku dyondza eka tintangha na ku tikambela hi wexe.
",0.67894274
"This year is particularly important as it marks the 60th anniversary of the signing of the founding charter of the Organisation of African Unity, the forerunner to the African Union.
","Swiboho swa Khabinete.
",0.32830632
"The theme for the 2023 celebrations – “Acceleration of the African Continental Free Trade Area implementation” – acknowledges the strides being made in bringing into operation of the world’s largest free trade area.
","Ndhawu ya Ikhonomi yo Hlawuelka (SEZ) ya le Namakwa
",0.49858344
"This year’s Africa Month commemoration coincides with the 20th anniversary of the APRM, which is aimed at fostering good governance in the continent through systematic peer learning and self-assessment.
","Khabinete yi pasisile ku thyiwa ka Namakwa SEZ eAggeneys eNorthern Cape.
",0.61934376
"Cabinet decisions.
","Ku thyiwa loku ringanyetiweke swi endliwa hi ku ya hi Nawu wa Tindhawu ta Ikhonomi yo Hlawuleka, 2014 (Nawu wa 16 wa 2014) naswona SEZ leyi ringanyetiweke i xiphemu xa Nsusumeto wa Presidente wa Vuvekisi.
",0.41565448
"Namakwa Special Economic Zone (SEZ)
","SEZ ya Namakwa yi ta pfula ku vuyeriwa eka migodi, ku kumiwa ka hayidrojeni leyi pfuxetekaka, Nhluvukiso wa switirhisiwa, eneji leyi pfuxetekaka na ku luamisiwa ka swikumiwa swa vurimi.
",0.5472007
"Cabinet approved the designation of the Namakwa SEZ in Aggeneys in the Northern Cape.
","Tisekitara leti ti na nkoka eka ku tumbuluxa mitirho na nhluvukiso wa ikhonomi eNorthern Cape na tiko hinkwaro.
",0.6627973
"The proposed designation is done in terms of the Special Economic Zones Act, 2014 (Act 16 of 2014) and the proposed SEZ is part of the Presidential Investment Drive.
","Ku tlula R29 wa tibiliyoni ya vuvekisi se yi tiyisisiwile eka xiyenge xa n’we xa SELeswi swi katsa ku tiyimisela ku suka eka Vedanta Zinc (R16 wa tibiliyoni), Frontier Rare Earth (R13 wa tibiliyoni), Hive Energy (R200 wa timiliyoni) na RRS Trade and Investment (R100 wa timiliyoni)..Nkandziyiso wa Vunharhu wa Qhinga ra Xipfuno xa Mati ra Rixaka (NWRS-3) 2023.
",0.6809013
"The Namakwa SEZ will unlock mining beneficiation, production of green hydrogen, infrastructure development, renewable energy and agro-procession.
","Khabinete yi pasisile NWRS-3 2023 ku va ri tirhisiwa naswona qhinga ri boheka ku tirhisiwa eka vulawuri honkwabyo na le ka mavandla lama tirhisaka Nawu wa Mati wa Rixaka, 1998 (Nawu wa 36 wa 1998).
",0.6873155
"These sectors are critical to job creation and economic development of the Northern Cape and the country.
","Qingha leri ri landzela nkambisiso wa malembe manharhu wa NWRS-2, lowu nga kuma tindhawu ta ku humelela na tindhawu leti ta ha riki ntlhontlho.
",0.6375264
"More than R29 billion in investments has already been committed for phase one of the SEThese include commitments from Vedanta Zinc (R16 billion), Frontier Rare Earth (R13 billion), Hive Energy (R200 million) and RRS Trade and Investment (R100 million)..National Water Resource Strategy Third Edition (NWRS-3) 2023.
","NWRS-3 yi vumbiwa hi swikongomelo swinharhu, leswaku mati na mbhasiso swi fanele ku seketela nhluvukiso, ku herisiwa ka vusweti na ku pfumaleka ka ndzingano, ku hoxa xandla eka ikhonomi na ku tumbuluxiwa ka mitirho, naswona mati ma fanele ku sirheleriwa, ku tirhisiwa, ku hluvukisiwa, ku fambisiwa no lawuriwa hi ndlela leyi tiyiselaka nkarhi wo leha na hi ku ringana.
",0.6958227
"Cabinet approved the NWRS-3 2023 for implementation and the strategy is binding on all authorities and institutions implementing the National Water Act, 1998 (Act 36 of 1998).
","Qingha leri ri tisa swiringanyeto swo khomeka swo tlakusa mphakelo wa mati, ku hunguta ku laveka ka mati, Mafambiselo ya mati na mbhasiso lama tirhaka hi ku hetiseka, ku lawula sekitara ya mati na mbhasiso, ku hangalasiwa ka mati nakambe ku fikelela ku hundzuluxa, ku tlakusa ntirhisano na matiko ya misava, na ku lawula mati na mbhasiso ehansi ka maxelo lama nga eku cinceni.
",0.6426917
"This strategy is informed by a three-year review of the NWRS-2, which identified areas of success and areas that remain a challenge.
","NWRS-3 yi kandziyisiwile eka webusayiti ya DWS eka WEBTOKEN..Xiviko xa mayelana na magoza lama tirhisiweke hi Ndzawulo ya Vusirheleri (DoD) ku lulamisa matikhomelo ya swirho swa Vuthu ra Vusirheleri ra Afrika-Dzonga ra Rixaka (SANDF) leswi yisiweke eka vurhumiwa byo tisa ku rhula.
",0.66376746
"The NWRS-3 comprises three thematic goals, that water and sanitation must support development, the elimination of poverty and inequality, contribute to the economy and job creation, and water must be protected, used, developed, managed and controlled sustainably and equitably.
","Khabinete yi amukerile xiviko mayelana na ku humelela loku Afrika-Dzonga yi ku endlaka ku lulamisa matikhomeleo ya swin’wana swa swirho swa SANDF leswi yisiweka eka vurhumiwa byo tisa ku rhula eka tikonkulu hinkwaro.
",0.6155959
"This strategy makes tangible proposals for increasing water supply, reducing water demand, effective water and sanitation management, regulating the water and sanitation sector, redistributing water for transformation, promoting international cooperation, and managing water and sanitation under a changing climate.
","SANDF yi vile xivangelo xa ku tinyubyisa ka tiko loko yi ri karhi yi nghenelela eka vurhumiwa byo tisa ku rhula eka tikonkulu ku hlayisa ntshamiseko na ku rhula eka matiko ya Afrika lama hlaseriweke hi timyimpi ehansi ka vuseketeri bya Nhlangano wa Tinxaka (UN).
",0.7117267
"The NWRS-3 is published on the DWS website on WEBTOKEN..Report on measures implemented by the Department of Defence (DoD) to address the conduct and behaviour of South African National Defence Force (SANDF) members deployed in peace missions.
","Hikuva ku vile na swihehlo swa milandzu ya swa masangu leyi khumbaka masocha yo hlayisa ku rhula hi 2015, ku tumbuluxiwile Ntlawa wo Tirha wa Holobye hi 2019 ku va wu lavisisa milandzu ya ku tirhisiwa hi ndlela yo biha na nxaniso eka swa masangu (SEA) eka DoKhabinete yi tsakisiwile hi ntlawa wa magoza lama vekiweke ku lulamisa timhangu ta SEA eka vurhumiwa bya SANDF byo hlayisa ku rhula.
",0.7706468
"Cabinet received a report on progress South Africa is making to address the conduct of some of the members of the SANDF deployed in peace-keeping missions across the continent.
","UN yi tekela enhlokweni mitolovelo ya kahle ya Afrika-Dzonga naswona yi ndhundhuzerile tiko eka ku humelela loku ri ku endleke ku herisa SEA eka SANDKhabinete yi tshikelerile leswaku ntolovelo wa SEA wu nge pfumeleriwi ku onha rhekhodo ya kahle ya SANDF eka tikonkulu..N’hweti ya vantshwa ya 2023 Khabinete yi pasisile Nongoloko wa N’hewti ya Vantshwa ya 2023 ehansi ka nhlokomhaka leyi nge: “ku hatlisisa ntshunxeko wa ikhonomi eka vantshwa ku fikelela vumundzuku lebyi tiyeke”.
",0.6831783
"The SANDF has been a source of national pride as it participates in peacekeeping missions on the continent to secure stability and peace in war torn African nations under the auspices of the United Nations (UN).
","Xandla xa Presidente President Mashatile u ta vulavula hi Siku ra rixaka leri lembe leri ri nga ta tlangeriwa hi nkarhi wa masiku mambirhi ku sukela hi ti 16 kufikela ti 17 Khotavuxika 2023 eMangaung Outdoor Sport Centre, eMangaung, eBloemfontein, eFree State.
",0.6218557
"With allegations of sexual offences involving military peacekeepers surfacing in 2015, a Ministerial Task Team was established in 2019 to investigate cases of sexual exploitation and abuse (SEA) within the DoCabinet is pleased by the set of measures that have been put in place to address the incidents of SEA in the SANDF peace keeping missions.
","Eka masiku lamambirhi, ku ta va na xivandlanene xa leswaku vantshwa va nghenelela eka mivulavurisano na Vaholobye, Swandla swa Vaholobye na vatekaxiave van’wana hi vuleteri byo hambanahambana, swivandlanene swa mabindzu na nhluvukiso leswi nga kona eka mfumo na vatirhisani va mfumo.
",0.69357604
"The UN recognises South Africa as best practices and had commended the country for the progress it has made to stamping out SEA in the SANDCabinet emphasised that the practice of SEA will not be allowed to tarnish the good record of the SANDF on the continent..2023 Youth Month Cabinet approved the 2023 Youth Month Programme under the theme: “Accelerating youth economic emancipation for a sustainable future”.
","N’hweti ya vantswa yi ta simekiwa hi Ravumune, 1 Khotavuxika hi Holobye eka Hofisi ya Presidente wa Vavasti, Vantshwa na Vatsoniwa, Dr Nkosazana Dlamini Zuma eka Xitsundzuxo na Muziyamu wa Hector Pieterson eSoweto.
",0.6685667
"Deputy President Mashatile will address the National Day which will this year be celebrated over a two day period from 16 to 17 June 2023 at the Mangaung Outdoor Sport Centre, Mangaung, Bloemfontein, in the Free State.
","Khabinete yi hlohlotela vaaki ku tiyisa matshalatshala yo vona leswaku vanhu lavantsongo va fikelela swivandlanene leswi nga ta va pfumelela ku nghenelela eka ikhonomi hi nghingiriko.
",0.57873845
"Over the two days, there will be the opportunity for youth to participate in dialogues with Ministers, Deputy Ministers and other stakeholders on various training, entrepreneurial and developmental opportunities available within government and social partners.
","Mfumo, tanihi muthori lonkulu, wu hlamurile eka swilaveko swa nhluvukiso wa swikili na ku thoriwa ka vantshwa hi ku pfuna lava thwaseleke mitirho lava nga tirhiki ku kuma ntokoto hi ku tirhisa Nongoloko wa Vukorhokeri bya Mfumo wa Ntirhodyondzo wa lava Thwaseleke mitirho no Dyondza ntirho.
",0.7239556
"Youth Month will be launched on Thursday, 1 June by the Minister in The Presidency for Women, Youth and Persons with Disabilities, Dr Nkosazana Dlamini Zuma at the Hector Pieterson Memorial and Museum in Soweto.
","Mfumo wu tlhela wu tirhisa Nkwama wo Thola Vaaki (SEF) na Vukorhokeri bya Vantshwa lebyi Pfuxetiweke bya Rixaka (NYS), matshalatshala yo tumbuluxa mitirho lama nghenisaka magidigidi ya vanhu lavantsongo eka ikhonomi.
",0.65073454
"Cabinet urged society to intensify efforts to ensure young people access opportunities which allow them to enter active participation in the economy.
","Ku nghenela ka Presidente eka ku thoriwa ka Vantshwa se ku kote ku seketela ku fikeleriwa ka wa timiliyoni ta swivandlanene swa miholo ya xinkarhana, ku nghenisiwa emitirhweni yo ringana miliyoni, 250 000 wa swivandlanene swo dyondza va ri karhi va tirha, 250 000 wa swivandlanene swa vukorhokeri lebyi hakeriwaka na 500 000 wa vanhu lavantsongo lava ngheleleke eka swivandlanene leswi tiyeke swo kuma miholo.
",0.64382917
"Government, as the largest employer, has responded to the need for skills development and youth employment by enabling unemployed graduates to gain experience through the Public Service Graduate Internship and Learnership Programme.
","Loko hi ri karhi hi nghena eka N’hweti ya vantshwa, Mfumo wu tsundzuxa vanhu lavantsongo ku tsarisa eka pulatifomo ya WEBTOKEN tanihileswi mune wa timiliyoni ta vaakatikokulobye se va tsariseke, laha swivandlanene swa mitirho swi nga fikeleriwaka.
",0.70223796
"Government is also implementing the Social Employment Fund (SEF) and revitalised National Youth Service (NYS) job-creation initiatives that draw thousands of young people into the economy.
","Ku rhurhela kun’we Foramu ya Ndzavisiso wa Vurimi (FARA) eka Nhlengeletano ya Afrika ya Vu8 ya Mabindzu ya Vurimi bya Afrika na Vhiki ra Sayense xikan’we na Nhlengeletano ya Mani na Mani ya vu.
",0.663919
"The Presidential Youth Employment Intervention has already successfully supported access to 934 563 temporary earning opportunities for young people across the country.
","Khabinete yi pasisile ku va Afrika-Dzonga yi rhurhela kun’we Nhlengelatano ya vu8 ya Mabindzu ya Vurimi bya Afrika ya FARA na vhiki ra Sayense xikan’we na Nhlengelatano ya Mani na Mani ya vu9 eDurban kusukela hi ti 5 kufikela ti 9 Khotvuxika 2023.
",0.665741
"As we enter Youth Month, government reminds young people to join over million of their compatriots and register on the WEBTOKEN platform to access a wide range of learning and earning opportunities.
","FARA yi le maninginingini ya nhlangano wa tikonkulu lowu nga na vutihlamuleri byo kondletela no hlanganisa ndzavisiso wa vurimi no yisa emahlweni vutumbuluxi eka tikonkulu.
",0.7089337
"Co-hosting of the Forum for Agricultural Research in Africa’s (FARA) 8th African Agri-Business and Science Week Conference and its 9th General Assembly.
","Hi ku rhurhela ntirho lowu, Afrika-Dzonga yi ta vuyeriwa eka ku tirhisana na xinakulobye na mavandla ya tikonkulu ya vurimi na ndzavisiso hi ku avelana mitolovelo ya kahle eka sayense ya vurimi na ndzavisiso.
",0.67596763
"Cabinet approved for South Africa to co-host FARA’s 8th African Agri-Business and Science Week Conference and its 9th General Assembly in Durban from 5 to 9 June 2023.
","Afrika-Dzonga yi lemuka nkoka wa ndzavisiso wa vurimi eka nhluvukiso, ngopfu eka mhaka ya ku cinca ka maxelo na swivangelo swin’wana leswi khumbaka vuswikoti bya tiko byo fikelela nsirhelelo wa swakudya, nhluvukiso wa ikhonomi na mitirho.
",0.63316894
"The FARA is the apex continental organisation responsible for facilitating and coordinating agricultural research and innovation advancement on the continent.
","Nhlengelatano yi languteriwa ku tisa vayimeri va 800 kusuka eKwaZulu-Natal na Gauteng, naswona leswi swi ta hoxa xandla eka migingiriko ya ikhonomi..Timhaka ta mabindzu
",0.66762245
"By hosting the event, South Africa will benefit from collaboration and partnerships with continental agriculture and research institutions through sharing of best practices in agricultural science and research.
","Khabinete yi amukerile xiviko lexi kombaka ku antswa eka nongoloko wa tiko wa mabindzu na ku xavisela matiko ya le handle.
",0.66962725
"South Africa values agricultural research for development, especially in light of climate change and other factors that affect the country’s ability to achieve food security, economic development and employment.
","Xiviko xi komba leswaku Afrika-Dzonga yi xavisele matiko ya le handle ya 12 tinhundzu ta ntsengo wa R300 wa tibiliyoni hi 2022, yi hlayisa kwalomu ka 57 300 wa mitirho yo kongoma.
",0.62082565
"The conference is expected to attract 800 delegates to KwaZulu-Natal and Gauteng, and this will contribute to economic activity..Trade matters
","Ku thoriwa Ku thoriwa hinkwako ku ya hi ku tiyisisiwa ka vuthwaseri na ku kamberiwa ka mpfumelelo wa vuhlayiseki loku faneleke.
",0.6089308
"Cabinet received a report that point to improvements in the country’s trade and export programme.
","Tatana Bernard Scelo Duma tanihi Mulawurinkulu: Matirhelo ya Mfumo wa Muganga na Nseketelo eka Ndzawulo ya Mafumele ya Ntirhisano..Bodo ya Valawurinkulu va Huvo ya Thekinoloji ya Swicelwa
",0.6305338
"The report indicated that South Africa exported goods to the value of R300 billion of during 2022 to 12 countries, sustaining an estimated 57 300 direct jobs.
","Manana Ntombifuthi Zikalala-Mvelase (Xandla xa Mutshamaxitulu na ku thoriwa nakambe)
",0.5050569
"Appointments All appointments are subject to the verification of qualifications and the relevant clearance.
","Manana Pontsho Maruping (ku thoriwa nakambe) Tatana Rudolf Heydenrich (ku thoriwa nakambe) Dokodela Siyabonga Simayi Dokodela Takalani Madzivhandila Manana Azwinndini Mavis Thomani Tatana Livhu Nengovhela na Manana Faith Ntokozo Ngcwabe (muyimeri wa Ndzawulo ya Swipfuno swa Swicelwa na Eneji)..Bodo ya Valawuri va Huvo ya Sayense ya Misava
",0.5514418
"Mr Bernard Scelo Duma as Deputy Director-General: Local Government Operations and Support in the Department of Cooperative Governance..Board of Directors of Council for Mineral Technology Ms Ntombifuthi Zikalala-Mvelase (Deputy Chairperson and reappointment)
","Tatana Kelepile Dintwe (Mutsahamaxitulu) Tatana Xolisa Mvinjelwa (Xandla xa Mutshamaxitulu) Gqweta Ntika Maake Dokodela Mayshree Singh Dokodela Siyanda Mngadi Dokodela Ntombifuthi Nxumalo Manana Thobeka Njozela Tatana Andries Moatshe Dokodela Moloko Matlala Tatana Mandla Malindisa
",0.7782342
"Ms Pontsho Maruping (reappointment) Mr Rudolf Heydenrich (reappointment) Dr Siyabonga Simayi Dr Takalani Madzivhandila Ms Azwinndini Mavis Thomani Mr Livhu Nengovhela and Ms Faith Ntokozo Ngcwabe (Department of Mineral Resources and Energy representative)..Board of Directors of the Council for Geoscience
","Dokodela Mmboneni Muofhe na Tatana Mosa Mabuza (CEO).
",0.71471274
"Mr Kelepile Dintwe (Chairperson) Mr Xolisa Mvinjelwa (Deputy Chairperson) Adv Ntika Maake Dr Mayshree Singh Dr Siyanda Mngadi Dr Ntombifuthi Nxumalo Ms Thobeka Njozela Mr Andries Moatshe Dr Moloko Matlala Mr Mandla Malindisa
","Milawumbisi.
",0.16204983
"Dr Mmboneni Muofhe and Mr Mosa Mabuza (CEO).
","Mpfapfarhuto wa Nawumbisi wo Cinca Xiyenge xa Vulavisisi bya Maphorisa lexi Tiyimeleke wa 2023.
",0.5048078
"Bills.
","Khabinete yi pasisile mpfapfarhuto wa Nawumbisi wo Cinca IPID wa 2023 ku va wu yisiwa ePalamende.
",0.32821333
"Draft Independent Police Investigative Directorate (IPID) Amendment Bill of 2023.
","Nawumbisi wu cinca Nawu wa IPID, 2011 (Nawu wa 1 wa 2011), na ku endla swiringanyeto leswi kongomisaka eka ku nghenisa ku tiyimela ka vandla na matirhelo ya IPID, hi ku tirhisa “Vuahluri bya McBride”.
",0.6802035
"Cabinet approved the draft IPID Amendment Bill of 2023 for submission to Parliament.
","Ku cinca ku tlhela ku lulamisa mhaka leyi vuriweke hi Khoto ya Vumbiwa leyi boxeke leswaku swilaveko swin’wana swa Nawu wa IPID wa 2011 a swi le nawini, leswi pfumeleleke Holobye wa Maphorisa ku yimisa Mulawurinkulu entirhweni, ku teka magoza yo tshinya ehenhla ka Mulawurinkulu ku landzela ku yimisiwa entirhweni, na ku susa Mulawurinkulu entirhweni.
",0.645487
